Location	Name	Is Boss	Is DLC	ID		Health	dlcClear		Phys	Strike	Slash	Pierce	Magic	Fire	Ltng	Holy		Phys	Strike	Slash	Pierce	Magic	Fire	Ltng	Holy		Poison	Scarlet Rot	Bleed	Frost	Sleep	Madness	Deathblight		Bleed	Frost	Sleep	Madness	HP Burn Effect		Base	Incoming Mult	Effective	Regen Delay		Part 1	Part 2	Part 3	Part 4	Part 5	Part 6	Part 7	Part 8	Weak Part	Parts Damage Type
Scaduview / Ancient Ruins of Rauh	Common Soldier (Dagger)	FALSE	TRUE	56510093		1,933	-		124	124	124	124	124	124	124	124		0	0	0	-10	0	0	-20	0		177	177	237	237	237	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Charo's Hidden Grave	Common Soldier (Dagger)	FALSE	TRUE	56510095		1,580	-		123	123	123	123	123	123	123	123		0	0	0	-10	0	0	-20	0		166	166	222	222	222	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Stone Coffin Fissure / Shadow Keep	Common Soldier (Dagger)	FALSE	TRUE	56510098		1,683	-		123	123	123	123	123	123	123	123		0	0	0	-10	0	0	-20	0		170	170	227	227	227	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Castle Ensis / Cerulean Coast	Common Soldier (Dagger)	FALSE	TRUE	56510582		1,424	-		122	122	122	122	122	122	122	122		0	0	0	-10	0	0	-20	0		164	164	219	219	219	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Scadu Altus	Common Soldier (Dagger)	FALSE	TRUE	56510590		1,474	-		122	122	122	122	122	122	122	122		0	0	0	-10	0	0	-20	0		165	165	221	221	221	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Stone Coffin Fissure / Shadow Keep	Common Soldier (Dagger)	FALSE	TRUE	56510598		1,683	-		123	123	123	123	123	123	123	123		0	0	0	-10	0	0	-20	0		170	170	227	227	227	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Scadu Altus	Common Soldier (Dagger)	FALSE	TRUE	56510890		1,474	-		122	122	122	122	122	122	122	122		0	0	0	-10	0	0	-20	0		165	165	221	221	221	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Ellac River	Common Soldier (Dagger)	FALSE	TRUE	56511581		1,265	-		122	122	122	122	122	122	122	122		0	0	0	-10	0	0	-20	0		162	162	216	216	216	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Scaduview / Ancient Ruins of Rauh	Common Soldier (Dagger)	FALSE	TRUE	56511593		1,933	-		124	124	124	124	124	124	124	124		0	0	0	-10	0	0	-20	0		177	177	237	237	237	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Scadu Altus	Common Soldier (Dagger)	FALSE	TRUE	56511690		1,474	-		122	122	122	122	122	122	122	122		0	0	0	-10	0	0	-20	0		165	165	221	221	221	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Scadu Altus	Common Soldier (Dagger)	FALSE	TRUE	56511890		1,474	-		122	122	122	122	122	122	122	122		0	0	0	-10	0	0	-20	0		165	165	221	221	221	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Ellac River	Common Soldier (Short Sword)	FALSE	TRUE	56512081		1,265	-		122	122	122	122	122	122	122	122		0	0	0	-10	0	0	-20	0		162	162	216	216	216	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Castle Ensis / Cerulean Coast	Common Soldier (Short Sword)	FALSE	TRUE	56512082		1,424	-		122	122	122	122	122	122	122	122		0	0	0	-10	0	0	-20	0		164	164	219	219	219	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Scadu Altus	Common Soldier (Short Sword)	FALSE	TRUE	56512090		1,474	-		122	122	122	122	122	122	122	122		0	0	0	-10	0	0	-20	0		165	165	221	221	221	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Scaduview / Ancient Ruins of Rauh	Common Soldier (Short Sword)	FALSE	TRUE	56512093		1,933	-		124	124	124	124	124	124	124	124		0	0	0	-10	0	0	-20	0		177	177	237	237	237	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Charo's Hidden Grave	Common Soldier (Short Sword)	FALSE	TRUE	56512095		1,580	-		123	123	123	123	123	123	123	123		0	0	0	-10	0	0	-20	0		166	166	222	222	222	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Stone Coffin Fissure / Shadow Keep	Common Soldier (Short Sword)	FALSE	TRUE	56512098		1,683	-		123	123	123	123	123	123	123	123		0	0	0	-10	0	0	-20	0		170	170	227	227	227	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Scadu Altus	Common Soldier (Short Sword)	FALSE	TRUE	56512590		1,474	-		122	122	122	122	122	122	122	122		0	0	0	-10	0	0	-20	0		165	165	221	221	221	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Charo's Hidden Grave	Common Soldier (Short Sword)	FALSE	TRUE	56512595		1,580	-		123	123	123	123	123	123	123	123		0	0	0	-10	0	0	-20	0		166	166	222	222	222	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Scadu Altus	Common Soldier (Soldier's Crossbow)	FALSE	TRUE	56514090		1,093	-		122	122	122	122	122	122	122	122		0	0	0	-10	0	0	-20	0		165	165	221	221	221	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Charo's Hidden Grave	Common Soldier (Soldier's Crossbow)	FALSE	TRUE	56514095		1,171	-		123	123	123	123	123	123	123	123		0	0	0	-10	0	0	-20	0		166	166	222	222	222	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Stone Coffin Fissure / Shadow Keep	Common Soldier (Soldier's Crossbow)	FALSE	TRUE	56514098		1,248	-		123	123	123	123	123	123	123	123		0	0	0	-10	0	0	-20	0		170	170	227	227	227	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Ellac River	Common Soldier (Short Spear)	FALSE	TRUE	56516081		1,265	-		122	122	122	122	122	122	122	122		0	0	0	-10	0	0	-20	0		162	162	216	216	216	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Castle Ensis / Cerulean Coast	Common Soldier (Short Spear)	FALSE	TRUE	56516082		1,424	-		122	122	122	122	122	122	122	122		0	0	0	-10	0	0	-20	0		164	164	219	219	219	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Scadu Altus	Common Soldier (Short Spear)	FALSE	TRUE	56516090		1,474	-		122	122	122	122	122	122	122	122		0	0	0	-10	0	0	-20	0		165	165	221	221	221	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Scaduview / Ancient Ruins of Rauh	Common Soldier (Short Spear)	FALSE	TRUE	56516093		1,933	-		124	124	124	124	124	124	124	124		0	0	0	-10	0	0	-20	0		177	177	237	237	237	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Charo's Hidden Grave	Common Soldier (Short Spear)	FALSE	TRUE	56516095		1,580	-		123	123	123	123	123	123	123	123		0	0	0	-10	0	0	-20	0		166	166	222	222	222	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Stone Coffin Fissure / Shadow Keep	Common Soldier (Short Spear)	FALSE	TRUE	56516098		1,683	-		123	123	123	123	123	123	123	123		0	0	0	-10	0	0	-20	0		170	170	227	227	227	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Ellac River	Common Soldier (?)	FALSE	TRUE	56517081		1,265	-		122	122	122	122	122	122	122	122		0	0	0	-10	0	0	-20	0		162	162	216	216	216	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Charo's Hidden Grave	Common Soldier (?)	FALSE	TRUE	56517095		1,580	-		123	123	123	123	123	123	123	123		0	0	0	-10	0	0	-20	0		166	166	222	222	222	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Castle Ensis / Cerulean Coast	Lamprey (?)	FALSE	TRUE	50610083		2,034	-		122	122	122	122	122	122	122	122		20	40	20	0	20	20	20	-20		293	293	293	219	Immune	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Scaduview / Ancient Ruins of Rauh	Lamprey (?)	FALSE	TRUE	50610093		2,762	-		124	124	124	124	124	124	124	124		20	40	20	0	20	20	20	-20		316	316	316	237	Immune	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Castle Ensis / Cerulean Coast	Lamprey (?)	FALSE	TRUE	50610883		2,034	-		122	122	122	122	122	122	122	122		20	40	20	0	20	20	20	-20		293	293	293	219	Immune	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Scaduview / Ancient Ruins of Rauh	Lamprey (?)	FALSE	TRUE	50610893		2,762	-		124	124	124	124	124	124	124	124		20	40	20	0	20	20	20	-20		316	316	316	237	Immune	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Belurat, Tower Settlement	Spider Scorpion (?)	FALSE	TRUE	51920088		3,310	-		121	121	121	121	121	121	121	121		25	0	45	25	20	-20	20	20		641	641	391	213	213	Immune	Immune		1	1	1	1	1		65	1	65	5		1	1	1	1	1	1	1	1	1.5	0
Scadu Altus	Spider Scorpion (?)	FALSE	TRUE	51920090		4,233	-		122	122	122	122	122	122	122	122		25	0	45	25	20	-20	20	20		663	663	405	221	221	Immune	Immune		1	1	1	1	1		65	1	65	5		1	1	1	1	1	1	1	1	1.5	0
Scaduview / Ancient Ruins of Rauh	Spider Scorpion (?)	FALSE	TRUE	51920094		5,551	-		124	124	124	124	124	124	124	124		25	0	45	25	20	-20	20	20		711	711	434	237	237	Immune	Immune		1	1	1	1	1		65	1	65	5		1	1	1	1	1	1	1	1	1.5	0
Belurat, Tower Settlement	Spider Scorpion (?)	FALSE	TRUE	51930088		454	-		121	121	121	121	121	121	121	121		25	0	45	25	20	-20	20	20		641	641	391	213	213	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Scadu Altus	Spider Scorpion (?)	FALSE	TRUE	51930090		581	-		122	122	122	122	122	122	122	122		25	0	45	25	20	-20	20	20		663	663	405	221	221	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Scaduview / Ancient Ruins of Rauh	Spider Scorpion (?)	FALSE	TRUE	51930094		763	-		124	124	124	124	124	124	124	124		25	0	45	25	20	-20	20	20		711	711	434	237	237	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Ellac River	Giant Miranda Sprout	FALSE	TRUE	53800081		16,693	-		122	122	122	122	122	122	122	122		0	35	-40	0	0	-40	40	40		Immune	648	648	162	288	Immune	Immune		1	1	1	1	1		100	1	100	7.692		1	1	1	1	1	1	1	1	1.5	1
Charo's Hidden Grave	Giant Miranda Sprout	FALSE	TRUE	53800084		20,844	-		123	123	123	123	123	123	123	123		0	35	-40	0	0	-40	40	40		Immune	667	667	166	296	Immune	Immune		1	1	1	1	1		100	1	100	7.692		1	1	1	1	1	1	1	1	1.5	1
Scadu Altus	Giant Miranda Sprout	FALSE	TRUE	53800090		19,450	-		122	122	122	122	122	122	122	122		0	35	-40	0	0	-40	40	40		Immune	663	663	165	294	Immune	Immune		1	1	1	1	1		100	1	100	7.692		1	1	1	1	1	1	1	1	1.5	1
Scadutree Base	Giant Miranda Sprout	FALSE	TRUE	53800091		22,904	-		123	123	123	123	123	123	123	123		0	35	-40	0	0	-40	40	40		Immune	689	689	172	306	Immune	Immune		1	1	1	1	1		100	1	100	7.692		1	1	1	1	1	1	1	1	1.5	1
Scaduview / Ancient Ruins of Rauh	Giant Miranda Sprout	FALSE	TRUE	53800094		25,509	-		124	124	124	124	124	124	124	124		0	35	-40	0	0	-40	40	40		Immune	711	711	177	316	Immune	Immune		1	1	1	1	1		100	1	100	7.692		1	1	1	1	1	1	1	1	1.5	1
Charo's Hidden Grave	Giant Miranda Sprout	FALSE	TRUE	53800284		20,844	-		123	123	123	123	123	123	123	123		0	35	-40	0	40	0	0	40		1,434	667	667	166	296	Immune	Immune		1	1	1	1	1		100	1	100	7.692		1	1	1	1	1	1	1	1	1.5	1
Scadu Altus	Giant Miranda Sprout	FALSE	TRUE	53800390		19,450	-		122	122	122	122	122	122	122	122		0	35	-40	0	0	-40	40	40		1,426	663	663	165	294	Immune	Immune		1	1	1	1	1		100	1	100	7.692		1	1	1	1	1	1	1	1	1.5	1
Ellac River	Miranda Sprout	FALSE	TRUE	53810081		1,024	-		122	122	122	122	122	122	122	122		-10	10	-40	-10	-20	-40	20	20		Immune	648	648	162	288	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	1
Charo's Hidden Grave	Miranda Sprout	FALSE	TRUE	53810084		1,279	-		123	123	123	123	123	123	123	123		-10	10	-40	-10	-20	-40	20	20		Immune	667	667	166	296	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	1
Scadu Altus	Miranda Sprout	FALSE	TRUE	53810090		1,193	-		122	122	122	122	122	122	122	122		-10	10	-40	-10	-20	-40	20	20		Immune	663	663	165	294	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	1
Scadutree Base	Miranda Sprout	FALSE	TRUE	53810091		1,405	-		123	123	123	123	123	123	123	123		-10	10	-40	-10	-20	-40	20	20		Immune	689	689	172	306	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	1
Scaduview / Ancient Ruins of Rauh	Miranda Sprout	FALSE	TRUE	53810094		1,565	-		124	124	124	124	124	124	124	124		-10	10	-40	-10	-20	-40	20	20		Immune	711	711	177	316	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	1
Charo's Hidden Grave	Miranda Sprout	FALSE	TRUE	53810284		1,279	-		123	123	123	123	123	123	123	123		-10	10	-40	-10	40	0	0	20		1,434	667	667	166	296	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	1
Scadu Altus	Miranda Sprout	FALSE	TRUE	53810390		1,193	-		122	122	122	122	122	122	122	122		-10	10	-40	-10	-20	-40	20	20		1,426	663	663	165	294	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	1
Ellac River	Miranda Sprout	FALSE	TRUE	53811081		1,024	-		122	122	122	122	122	122	122	122		-10	10	-40	-10	-20	-40	20	20		1,394	648	648	162	288	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	1
Scadu Altus	Miranda Sprout	FALSE	TRUE	53811390		1,193	-		122	122	122	122	122	122	122	122		-10	10	-40	-10	-20	-40	20	20		1,426	663	663	165	294	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	1
Castle Ensis / Cerulean Coast	Armored Troll Knight	FALSE	TRUE	53910082		18,415	-		122	122	122	122	122	122	122	122		0	0	-10	0	20	0	0	0		293	293	293	403	52	Immune	Immune		1	1	1	1	1		65	1	65	5		1	1	1	1	1	1	1	1	1	1
Scadu Altus	Armored Troll Knight	FALSE	TRUE	53910190		19,069	-		122	122	122	122	122	122	122	122		0	0	-10	0	20	0	0	0		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		65	1	65	5		1	1	1	1	1	1	1	1	1.5	1
Gravesite Plain	Hawk	FALSE	TRUE	54010080		190	-		121	121	121	121	121	121	121	121		-40	-40	-40	-40	-40	-100	-40	-40		157	157	157	157	157	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	0
Ellac River	Hawk	FALSE	TRUE	54010081		232	-		122	122	122	122	122	122	122	122		-40	-40	-40	-40	-40	-100	-40	-40		162	162	162	162	162	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	0
Castle Ensis / Cerulean Coast	Hawk	FALSE	TRUE	54010082		261	-		122	122	122	122	122	122	122	122		-40	-40	-40	-40	-40	-100	-40	-40		164	164	164	164	164	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	0
Castle Ensis / Cerulean Coast	Hawk	FALSE	TRUE	54010083		261	-		122	122	122	122	122	122	122	122		-40	-40	-40	-40	-40	-100	-40	-40		164	164	164	164	164	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	0
Charo's Hidden Grave	Hawk	FALSE	TRUE	54010084		290	-		123	123	123	123	123	123	123	123		-40	-40	-40	-40	-40	-100	-40	-40		166	166	166	166	166	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	0
Jagged Peak / Enir-Ilim / Finger Birthing Grounds	Hawk	FALSE	TRUE	54010085		380	-		124	124	124	124	124	124	124	124		-40	-40	-40	-40	-40	-100	-40	-40		181	181	181	181	181	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	0
Stone Coffin Fissure / Shadow Keep	Hawk	FALSE	TRUE	54010087		309	-		123	123	123	123	123	123	123	123		-40	-40	-40	-40	-40	-100	-40	-40		170	170	170	170	170	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	0
Scadu Altus	Hawk	FALSE	TRUE	54010090		270	-		122	122	122	122	122	122	122	122		-40	-40	-40	-40	-40	-100	-40	-40		165	165	165	165	165	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	0
Scadutree Base	Hawk	FALSE	TRUE	54010091		318	-		123	123	123	123	123	123	123	123		-40	-40	-40	-40	-40	-100	-40	-40		172	172	172	172	172	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	0
Recluses' River / Specimen Storehouse	Hawk	FALSE	TRUE	54010092		330	-		123	123	123	123	123	123	123	123		-40	-40	-40	-40	-40	-100	-40	-40		174	174	174	174	174	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	0
Scaduview / Ancient Ruins of Rauh	Hawk	FALSE	TRUE	54010093		355	-		124	124	124	124	124	124	124	124		-40	-40	-40	-40	-40	-100	-40	-40		177	177	177	177	177	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	0
Scaduview / Ancient Ruins of Rauh	Hawk	FALSE	TRUE	54010094		355	-		124	124	124	124	124	124	124	124		-40	-40	-40	-40	-40	-100	-40	-40		177	177	177	177	177	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	0
Charo's Hidden Grave	Hawk	FALSE	TRUE	54010095		290	-		123	123	123	123	123	123	123	123		-40	-40	-40	-40	-40	-100	-40	-40		166	166	166	166	166	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	0
Jagged Peak / Enir-Ilim / Finger Birthing Grounds	Hawk	FALSE	TRUE	54010885		380	-		124	124	124	124	124	124	124	124		-40	-40	-40	-40	-40	-100	-40	-40		181	181	181	181	181	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	0
Belurat, Tower Settlement	Hawk	FALSE	TRUE	54010888		211	-		121	121	121	121	121	121	121	121		-40	-40	-40	-40	-40	-100	-40	-40		160	160	160	160	160	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	0
Gravesite Plain	Hawk	FALSE	TRUE	54011080		190	-		121	121	121	121	121	121	121	121		-40	-40	-40	-40	-40	-100	-40	-40		157	157	157	157	157	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	0
Ellac River	Hawk	FALSE	TRUE	54011081		232	-		122	122	122	122	122	122	122	122		-40	-40	-40	-40	-40	-100	-40	-40		162	162	162	162	162	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	0
Castle Ensis / Cerulean Coast	Hawk	FALSE	TRUE	54011083		261	-		122	122	122	122	122	122	122	122		-40	-40	-40	-40	-40	-100	-40	-40		164	164	164	164	164	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	0
Charo's Hidden Grave	Hawk	FALSE	TRUE	54011084		290	-		123	123	123	123	123	123	123	123		-40	-40	-40	-40	-40	-100	-40	-40		166	166	166	166	166	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	0
Jagged Peak / Enir-Ilim / Finger Birthing Grounds	Hawk	FALSE	TRUE	54011085		380	-		124	124	124	124	124	124	124	124		-40	-40	-40	-40	-40	-100	-40	-40		181	181	181	181	181	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	0
Scadu Altus	Hawk	FALSE	TRUE	54011090		270	-		122	122	122	122	122	122	122	122		-40	-40	-40	-40	-40	-100	-40	-40		165	165	165	165	165	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	0
Scadutree Base	Hawk	FALSE	TRUE	54011091		318	-		123	123	123	123	123	123	123	123		-40	-40	-40	-40	-40	-100	-40	-40		172	172	172	172	172	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	0
Scaduview / Ancient Ruins of Rauh	Hawk	FALSE	TRUE	54011093		355	-		124	124	124	124	124	124	124	124		-40	-40	-40	-40	-40	-100	-40	-40		177	177	177	177	177	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	0
Scaduview / Ancient Ruins of Rauh	Hawk	FALSE	TRUE	54011094		355	-		124	124	124	124	124	124	124	124		-40	-40	-40	-40	-40	-100	-40	-40		177	177	177	177	177	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	0
Charo's Hidden Grave	Hawk	FALSE	TRUE	54011095		290	-		123	123	123	123	123	123	123	123		-40	-40	-40	-40	-40	-100	-40	-40		166	166	166	166	166	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	0
Gravesite Plain	Deer	FALSE	TRUE	54100080		387	-		121	121	121	121	121	121	121	121		-40	-40	-40	-40	-40	-100	-40	-40		157	157	157	157	157	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	0
Ellac River	Deer	FALSE	TRUE	54100081		473	-		122	122	122	122	122	122	122	122		-40	-40	-40	-40	-40	-100	-40	-40		162	162	162	162	162	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	0
Castle Ensis / Cerulean Coast	Deer	FALSE	TRUE	54100082		532	-		122	122	122	122	122	122	122	122		-40	-40	-40	-40	-40	-100	-40	-40		164	164	164	164	164	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	0
Castle Ensis / Cerulean Coast	Deer	FALSE	TRUE	54100083		532	-		122	122	122	122	122	122	122	122		-40	-40	-40	-40	-40	-100	-40	-40		164	164	164	164	164	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	0
Charo's Hidden Grave	Deer	FALSE	TRUE	54100084		591	-		123	123	123	123	123	123	123	123		-40	-40	-40	-40	-40	-100	-40	-40		166	166	166	166	166	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	0
Jagged Peak / Enir-Ilim / Finger Birthing Grounds	Deer	FALSE	TRUE	54100085		775	-		124	124	124	124	124	124	124	124		-40	-40	-40	-40	-40	-100	-40	-40		181	181	181	181	181	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	0
Stone Coffin Fissure / Shadow Keep	Deer	FALSE	TRUE	54100087		629	-		123	123	123	123	123	123	123	123		-40	-40	-40	-40	-40	-100	-40	-40		170	170	170	170	170	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	0
Scadu Altus	Deer	FALSE	TRUE	54100090		551	-		122	122	122	122	122	122	122	122		-40	-40	-40	-40	-40	-100	-40	-40		165	165	165	165	165	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	0
Scadutree Base	Deer	FALSE	TRUE	54100091		649	-		123	123	123	123	123	123	123	123		-40	-40	-40	-40	-40	-100	-40	-40		172	172	172	172	172	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	0
Recluses' River / Specimen Storehouse	Deer	FALSE	TRUE	54100092		673	-		123	123	123	123	123	123	123	123		-40	-40	-40	-40	-40	-100	-40	-40		174	174	174	174	174	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	0
Scaduview / Ancient Ruins of Rauh	Deer	FALSE	TRUE	54100093		723	-		124	124	124	124	124	124	124	124		-40	-40	-40	-40	-40	-100	-40	-40		177	177	177	177	177	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	0
Scaduview / Ancient Ruins of Rauh	Deer	FALSE	TRUE	54100094		723	-		124	124	124	124	124	124	124	124		-40	-40	-40	-40	-40	-100	-40	-40		177	177	177	177	177	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	0
Charo's Hidden Grave	Deer	FALSE	TRUE	54100095		591	-		123	123	123	123	123	123	123	123		-40	-40	-40	-40	-40	-100	-40	-40		166	166	166	166	166	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	0
Gravesite Plain	Deer	FALSE	TRUE	54100880		387	-		121	121	121	121	121	121	121	121		-40	-40	-40	-40	-40	-100	-40	-40		157	157	157	157	157	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	0
Ellac River	Deer	FALSE	TRUE	54100881		473	-		122	122	122	122	122	122	122	122		-40	-40	-40	-40	-40	-100	-40	-40		162	162	162	162	162	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	0
Jagged Peak / Enir-Ilim / Finger Birthing Grounds	Deer	FALSE	TRUE	54100885		775	-		124	124	124	124	124	124	124	124		-40	-40	-40	-40	-40	-100	-40	-40		181	181	181	181	181	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	0
